decimalLatitude,decimalLongitude,occurrenceStatus,year
60.322169,24.481528,1,2024
60.336744,24.660436,1,2024
60.28209,24.662065,1,2024
60.297061,24.611769,1,2024
60.283101,24.584106,1,2024
60.291607,24.912003,1,2024
60.391971,21.37931,1,2024
60.226595,21.381328,1,2024
60.241998,24.767868,1,2024
60.300293,24.71117,1,2024
60.281079,24.643982,1,2024
60.289633,24.521945,1,2024
60.212351,24.932364,1,2024
60.193876,24.922202,1,2024
60.31296,24.498854,1,2024
60.312296,24.710511,1,2024
60.248157,24.882276,1,2024
60.275418,24.793124,1,2024
60.244269,24.783355,1,2024
60.412466,21.365267,1,2024
60.245605,24.755449,1,2024
60.246625,24.753645,1,2024
60.238088,24.684832,1,2024
60.239985,21.375861,1,2024
60.233389,24.716238,1,2024
60.319402,24.621777,1,2024
60.313622,24.645131,1,2024
60.210877,24.800062,1,2024
60.380649,23.613859,1,2024
60.218665,21.376793,1,2024
60.232814,24.705336,1,2024
60.277401,24.539686,1,2024
60.313077,24.509362,1,2024
60.312095,24.525093,1,2024
60.322397,24.613557,1,2024
60.28855,24.621307,1,2024
60.21813,24.912691,1,2024
60.21539,24.802557,1,2024
60.247741,21.41795,1,2024
60.287826,24.938973,1,2024
60.284586,24.806213,1,2024
60.215258,24.907622,1,2024
60.243079,24.784104,1,2024
60.224451,21.393778,1,2024
60.231545,24.705154,1,2024
60.314653,24.504843,1,2024
60.310458,24.713319,1,2024
60.324187,24.619238,1,2024
60.328866,24.616289,1,2024
60.286526,24.62413,1,2024
60.31317,24.630321,1,2024
60.347561,24.65669,1,2024
60.338541,24.675849,1,2024
60.278721,24.807149,1,2024
60.313531,24.711891,1,2024
60.287484,24.601001,1,2024
60.245822,21.415743,1,2024
60.253011,24.868648,1,2024
60.244222,24.886106,1,2024
60.299526,24.704204,1,2024
60.313609,24.645422,1,2024
60.180266,24.798253,1,2024
60.243427,24.783466,1,2024
60.665829,22.268045,1,2024
60.238378,24.729145,1,2024
60.319713,24.486985,1,2024
60.318228,24.514002,1,2024
60.318954,24.620343,1,2024
60.301329,24.606897,1,2024
60.289843,24.832176,1,2024
60.620744,23.53757,0,2024
63.839419,24.547219,0,2024
63.839419,24.547219,0,2024
63.14757,21.549228,1,2024
60.131924,24.720795,0,2024
60.110161,25.018642,0,2024
60.975667,28.24352,1,2024
60.975667,28.24352,0,2024
62.098598,30.432037,0,2024
65.204372,25.443245,1,2024
65.204372,25.443245,0,2024
62.998091,27.826245,0,2024
60.620744,23.53757,0,2024
60.620744,23.53757,0,2024
63.839419,24.547219,0,2024
63.14757,21.549228,1,2024
63.14757,21.549228,0,2024
60.131924,24.720795,0,2024
60.110161,25.018642,0,2024
60.671236,25.285379,1,2024
60.975667,28.24352,0,2024
62.23,27.336,0,2024
62.098598,30.432037,0,2024
65.204372,25.443245,0,2024
62.998091,27.826245,1,2024
62.998091,27.826245,0,2024
60.620744,23.53757,0,2024
60.620744,23.53757,0,2024
63.839419,24.547219,0,2024
63.14757,21.549228,0,2024
63.14757,21.549228,0,2024
60.131924,24.720795,0,2024
60.671236,25.285379,0,2024
60.975667,28.24352,0,2024
62.23,27.336,1,2024
62.098598,30.432037,0,2024
62.098598,30.432037,0,2024
60.131924,24.720795,0,2024
65.204372,25.443245,0,2024
62.998091,27.826245,0,2024
62.998091,27.826245,0,2024
60.620744,23.53757,1,2024
60.620744,23.53757,0,2024
63.839419,24.547219,0,2024
63.14757,21.549228,0,2024
63.14757,21.549228,0,2024
60.110161,25.018642,1,2024
60.110161,25.018642,0,2024
60.671236,25.285379,0,2024
60.671236,25.285379,0,2024
62.23,27.336,0,2024
62.098598,30.432037,0,2024
60.131924,24.720795,0,2024
65.204372,25.443245,0,2024
62.998091,27.826245,0,2024
62.998091,27.826245,0,2024
60.620744,23.53757,0,2024
63.839419,24.547219,0,2024
63.14757,21.549228,1,2024
60.131924,24.720795,1,2024
60.110161,25.018642,0,2024
60.110161,25.018642,0,2024
60.671236,25.285379,0,2024
60.671236,25.285379,0,2024
60.975667,28.24352,0,2024
60.975667,28.24352,0,2024
62.23,27.336,0,2024
62.098598,30.432037,1,2024
62.098598,30.432037,0,2024
60.131924,24.720795,0,2024
65.204372,25.443245,0,2024
65.204372,25.443245,0,2024
60.620744,23.53757,0,2024
63.839419,24.547219,1,2024
63.839419,24.547219,0,2024
63.14757,21.549228,0,2024
60.131924,24.720795,0,2024
60.110161,25.018642,1,2024
60.110161,25.018642,0,2024
60.671236,25.285379,0,2024
60.671236,25.285379,0,2024
60.975667,28.24352,1,2024
60.975667,28.24352,0,2024
62.098598,30.432037,0,2024
65.204372,25.443245,0,2024
62.998091,27.826245,1,2024
60.235558,25.139641,1,2024
60.215176,24.988776,1,2024
60.062966,23.690536,1,2024
60.443836,24.848252,1,2024
59.903835,23.725711,1,2024
60.217022,24.988596,1,2024
60.54487,26.541366,1,2024
60.188804,24.682587,1,2024
61.280669,24.040864,1,2024
60.285955,24.556044,1,2024
60.340545,24.6652,1,2024
60.97905,24.447286,1,2024
60.282532,24.811197,1,2024
60.297012,24.620528,1,2024
60.229826,24.795957,1,2024
60.327511,24.851189,1,2024
60.255403,24.863272,1,2024
60.352095,24.670463,1,2024
60.326892,24.665433,1,2024
60.281022,24.58086,1,2024
60.272906,24.781959,1,2024
60.208676,24.903586,1,2024
60.223132,21.373096,1,2024
60.228197,21.332607,1,2024
60.228328,24.72271,1,2024
60.338079,24.674596,1,2024
60.216856,24.919015,1,2024
60.256106,24.919975,1,2024
60.401773,21.373232,1,2024
60.384971,21.388664,1,2024
60.384397,21.385509,1,2024
60.245307,21.414003,1,2024
60.239998,21.379767,1,2024
60.240409,21.375046,1,2024
60.229631,21.366388,1,2024
