decimalLatitude,decimalLongitude,occurrenceStatus,year
65.311135,23.778135,1,2017
65.311135,23.778135,1,2019
65.341712,25.922667,1,2016
64.415571,23.883692,1,2016
65.311135,23.778135,1,2018
65.311135,23.778135,1,2018
61.675565,22.272815,1,2017
65.311135,23.778135,1,2018
65.311135,23.778135,1,2022
65.311135,23.778135,1,2019
64.415571,23.883692,1,2014
65.341712,25.922667,1,2013
65.341712,25.922667,1,2013
65.341712,25.922667,1,2012
65.341712,25.922667,1,2012
65.341712,25.922667,1,2012
65.341712,25.922667,1,2012
65.341712,25.922667,1,2022
65.341712,25.922667,1,2022
65.341712,25.922667,1,2022
59.959207,26.101996,1,2022
65.311135,23.778135,1,2015
65.311135,23.778135,1,2015
65.311135,23.778135,1,2015
65.311135,23.778135,1,2015
65.311135,23.778135,1,2015
65.311135,23.778135,1,2015
65.311135,23.778135,1,2015
65.341712,25.922667,1,2022
65.341712,25.922667,1,2022
59.959207,26.101996,1,2022
59.959207,26.101996,1,2022
60.856603,26.076913,1,2022
59.934902,24.313583,1,2022
65.311135,23.778135,1,2013
65.341712,25.922667,1,2012
59.934902,24.313583,1,2022
59.934902,24.313583,1,2022
59.934902,24.313583,1,2022
65.341712,25.922667,1,2011
65.341712,25.922667,1,2011
65.341712,25.922667,1,2011
65.341712,25.922667,1,2011
64.415571,23.883692,1,2014
65.341712,25.922667,1,2012
59.886421,22.529739,1,2022
61.675565,22.272815,1,2022
61.675565,22.272815,1,2022
63.463529,21.979449,1,2022
59.934902,24.313583,1,2020
65.341712,25.922667,1,2011
65.341712,25.922667,1,2011
65.311135,23.778135,1,2011
65.341712,25.922667,1,2019
65.341712,25.922667,1,2019
65.341712,25.922667,1,2019
65.341712,25.922667,1,2019
65.341712,25.922667,1,2019
66.206495,23.664343,1,2019
65.341712,25.922667,1,2019
65.341712,25.922667,1,2019
65.341712,25.922667,1,2019
65.341712,25.922667,1,2019
65.341712,25.922667,1,2019
65.341712,25.922667,1,2019
63.463529,21.979449,1,2019
64.444934,25.958031,1,2021
65.311135,23.778135,1,2021
65.311135,23.778135,1,2021
65.341712,25.922667,1,2019
65.311135,23.778135,1,2019
65.341712,25.922667,1,2019
65.341712,25.922667,1,2021
65.341712,25.922667,1,2021
65.341712,25.922667,1,2012
65.311135,23.778135,1,2012
65.341712,25.922667,1,2012
66.206495,23.664343,1,2018
66.206495,23.664343,1,2018
65.311135,23.778135,1,2018
65.311135,23.778135,1,2018
65.341712,25.922667,1,2017
66.206495,23.664343,1,2018
65.311135,23.778135,1,2018
65.311135,23.778135,1,2018
65.311135,23.778135,1,2018
65.311135,23.778135,1,2018
60.856603,26.076913,1,2023
65.311135,23.778135,1,2018
65.311135,23.778135,1,2018
65.311135,23.778135,1,2018
65.311135,23.778135,1,2018
59.959207,26.101996,1,2023
59.959207,26.101996,1,2023
60.85665,27.916837,1,2013
61.675565,22.272815,1,2017
61.675565,22.272815,1,2017
61.675565,22.272815,1,2017
65.341712,25.922667,1,2018
65.341712,25.922667,1,2018
65.311135,23.778135,1,2015
65.311135,23.778135,1,2015
65.311135,23.778135,1,2015
65.341712,25.922667,1,2019
65.341712,25.922667,1,2019
65.341712,25.922667,1,2019
65.311135,23.778135,1,2013
65.341712,25.922667,1,2012
65.311135,23.778135,1,2012
64.415571,23.883692,1,2012
65.311135,23.778135,1,2015
65.311135,23.778135,1,2015
65.311135,23.778135,1,2015
65.311135,23.778135,1,2015
64.415571,23.883692,1,2020
65.341712,25.922667,1,2022
65.341712,25.922667,1,2016
66.206495,23.664343,1,2013
66.206495,23.664343,1,2013
65.311135,23.778135,1,2012
59.959207,26.101996,1,2022
60.856603,26.076913,1,2022
65.341712,25.922667,1,2022
59.934902,24.313583,1,2022
65.341712,25.922667,1,2012
64.415571,23.883692,1,2012
65.341712,25.922667,1,2022
65.341712,25.922667,1,2022
65.341712,25.922667,1,2022
65.341712,25.922667,1,2022
59.959207,26.101996,1,2022
59.959207,26.101996,1,2022
59.959207,26.101996,1,2022
59.959207,26.101996,1,2022
65.341712,25.922667,1,2022
60.781133,22.405418,1,2022
61.675565,22.272815,1,2022
61.675565,22.272815,1,2022
61.675565,22.272815,1,2022
61.675565,22.272815,1,2015
65.341712,25.922667,1,2011
65.341712,25.922667,1,2011
