decimalLatitude,decimalLongitude,occurrenceStatus,year
63.46493,29.51387,1,2021
62.280158,28.247074,1,2020
63.505949,26.273056,1,2020
63.405473,27.579062,1,2020
60.238401,25.917619,1,2021
59.985087,23.14679,1,2021
60.180207,24.202683,1,2022
60.525288,26.111181,1,2020
60.646903,25.584953,1,2020
60.692504,26.01739,1,2020
60.243827,25.901863,1,2021
60.602564,24.803054,1,2018
59.94985,23.9241,1,2020
60.242773,25.904719,1,2021
60.551583,25.201612,1,2021
60.05615,23.46058,1,2021
66.409586,29.55113,1,2021
66.196051,28.380069,1,2021
66.160506,28.372751,1,2021
66.163061,28.389187,1,2021
65.668121,28.045122,1,2021
60.420321,25.340106,1,2020
59.936683,23.204102,1,2019
59.935072,23.207421,1,2019
64.388478,28.006098,1,2021
60.992801,24.097539,1,2017
60.992801,24.097539,1,2017
60.921232,23.769829,1,2017
60.705943,23.974027,1,2017
60.705943,23.974027,1,2017
60.705943,23.974027,1,2017
65.805494,27.811726,1,2009
60.591736,23.301009,1,2022
66.371057,29.342296,1,2020
63.447553,26.314708,1,2020
63.20879,27.142916,1,2020
63.373693,27.03149,1,2020
62.583838,26.800261,1,2020
66.974097,27.541127,1,2020
62.648768,30.913266,1,2020
60.133451,23.756327,1,2021
60.255381,24.063439,1,2021
60.407749,24.924787,1,2021
64.388876,28.003137,1,2021
60.530286,26.126817,1,2020
60.080653,23.367105,1,2019
63.364596,28.20983,1,2020
63.196626,28.301371,1,2020
63.812485,27.060572,1,2020
60.233338,23.850018,1,2020
60.161266,23.692612,1,2019
64.909416,28.364534,1,2021
60.297728,23.921224,1,2019
64.859589,24.720195,1,2021
65.1095,25.358973,1,2021
64.210289,25.003327,1,2021
64.239083,25.531713,1,2009
62.055089,23.056145,1,2012
62.204613,28.937963,1,2010
62.204613,28.937963,1,2010
62.447127,28.80704,1,2011
62.447127,28.80704,1,2011
60.223586,23.827733,1,2019
60.10185,23.483072,1,2020
62.651537,30.909259,1,2020
60.02556,23.661094,1,2019
60.589596,25.424918,1,2020
60.45597,25.936957,1,2020
60.687889,21.356867,1,2021
64.560291,27.992525,1,2021
60.887661,21.430847,1,2021
59.95263,23.987325,1,2020
63.986854,26.088668,1,2017
63.987874,26.086775,1,2017
62.055089,23.056145,1,2012
